jobUrl,jobName,jobSalary,jobLocation,jobExperience,jobDegree,jobType,jobDetail,jobCompanyName
https://www.lagou.com/jobs/6605471.html?show=8b16dd5f4c384a239b39aa40dd0801ef,cocos2d-x,15k-25k,/成都/,经验3-5年/,本科及以上/,全职,"职位诱惑：六险一金,奢华境外游,年底多薪职位描述：职位诱惑：自助午晚餐,奖金多,境外游；冈村Contessa人体工学椅，电动升降桌，顶配MacBookProwithTouchBar，拓展显示器，年度海外旅游，免费午餐晚餐，无限量饮料零食水果，企业滴滴打车。岗位职责：1、使用Cocos2d-x开发iOS、Android跨平台游戏；2、负责游戏前端的架构，模块设计以及代码实现；3、与服务器端程序进行充分协商，完成接口设计；4、与策划和美术进行协作，完成设计内容。任职要求：1、热爱游戏，对游戏开发抱有极大的热情，关注游戏体验；2、3年以上使用cocos2d-x引擎开发的经验；3、熟悉Java，Objective-C，CoffeeScript或者Shader语言者优先；4、有较强的责任心，善于学习，良好的团队精神；5、具有良好的沟通能力，为人踏实，积极主动。工作地址成都-高新区-高新园查看地图职位发布者:louHR",ME2ZEN
https://www.lagou.com/jobs/6606574.html?show=4bc4d18fdd634422b784bce1ed80e76d,测试工程师,10k-20k,/上海/,经验1-3年/,本科及以上/,全职,职位诱惑：旅游老大等你来职位描述：工作职责：1.完成日常迭代功能的测试发布；2.生产问题监控、排查和处理；3.设计接口自动化用例并添加和维护；4.参加项目需求评审和项目计划的讨论；5.制定项目测试计划、设计测试用例；6.完成项目测试，项目bug定位、跟踪和管理。任职资格：1.统招本科及以上学历，英文良好，2年及以上测试经验；2.熟悉测试理论，流程与方法。熟悉JAVA语言，有自动化测试经验者优先，会python优先；3.责任心强，工作严谨、积极主动；4.具有较强的沟通表达能力和综合协调能力；5有接口测试经验者优先.6.熟悉SqlServer和Mysql等库管理系统，能够熟练编写SQL语句；7.熟悉Selenium或Jmeter，有服务端或web端性能测试经验优先。工作地址上海-长宁区-北新泾-金钟路968号SOHO大楼查看地图职位发布者:Hhr_dms职位发布者,携程
https://www.lagou.com/jobs/6606574.html?show=734d59b1806446f5bf52e8c9493fe8a5,测试工程师,10k-20k,/上海/,经验1-3年/,本科及以上/,全职,职位诱惑：旅游老大等你来职位描述：工作职责：1.完成日常迭代功能的测试发布；2.生产问题监控、排查和处理；3.设计接口自动化用例并添加和维护；4.参加项目需求评审和项目计划的讨论；5.制定项目测试计划、设计测试用例；6.完成项目测试，项目bug定位、跟踪和管理。任职资格：1.统招本科及以上学历，英文良好，2年及以上测试经验；2.熟悉测试理论，流程与方法。熟悉JAVA语言，有自动化测试经验者优先，会python优先；3.责任心强，工作严谨、积极主动；4.具有较强的沟通表达能力和综合协调能力；5有接口测试经验者优先.6.熟悉SqlServer和Mysql等库管理系统，能够熟练编写SQL语句；7.熟悉Selenium或Jmeter，有服务端或web端性能测试经验优先。工作地址上海-长宁区-北新泾-金钟路968号SOHO大楼查看地图职位发布者:Hhr_dms职位发布者,携程
https://www.lagou.com/jobs/6632295.html?show=734d59b1806446f5bf52e8c9493fe8a5,.net开发工程师,6k-9k,/广州/,经验1-3年/,本科及以上/,全职,职位诱惑：氛围好，交通便利职位描述：岗位职责：1．参与公司项目定制化开发；2．对需求进行分析，根据需求进行数据库设计和开发；3．配合团队完成项目开发工作；4．熟悉ABP的优先考虑。任职要求：1．全日制本科或以上学历，计算机相关专业；2．有ASP.NET(C#)开发经验；3．熟悉ASP.NET(C#)及JS、JQ、XML、WEBService等技术；4．有数据库基础，熟悉SQLServer数据库；5．具有较强的学习能力和编码能力，责任性强，注重工作效率；6．良好的语言和文字表达能力，吃苦耐劳，具备良好的团队协作精神。工作地址广州-天河区-天河公园-中山大道89号天河软件园华景园区A幢13楼5-8#查看地图职位发布者:华软科技HR,华软科技
https://www.lagou.com/jobs/6633126.html?show=ea0f777beea049f59ea337745714f9f3,工艺用品手工加工200,5k-8k,/福州/,经验不限/,学历不限/,兼职,"职位诱惑：时间自选职位描述：本公司因业务需求为完成加工面向全国各省地城寻合作：1、主要负责工艺品粘贴，无须经验。2、简单易懂，工资当天现金结算3、对工作认真负责，要求细致有耐心，做事积极主动，4、表现良好可以长期合作，周末平时、节假日均可兼职。22—53岁多劳多得每天180左右，工资当天结算。工作时间灵活自由，长期短期均可,公司直招。不耽误自己的事和接送孩子。注：有意者可投递您的简历，留下您的联系方式，我们会尽快通知您工作地址福州-鼓楼区-五一中路查看地图职位发布者:刘经理",鼓楼区宏达工艺品经营部
https://www.lagou.com/jobs/6647858.html?show=96a417ed960f47d79146550f036e172b,安全工程师,20k-40k,/广州/,经验5-10年/,本科及以上/,全职,"职位诱惑：大数据AI,扁平管理,五险一金,期权激励职位描述：岗位职责：1、负责建立应用安全架构、web安全、数据安全规范，并根据内外部安全事件及渗透测试问题等定期优化应用安全架构和安全规范；2、负责推动应用安全控制流程建设和落地，促进应用安全架构和web安全规范等的有效执行；3、负责参与重要应用系统建设的安全需求评估与设计；4、负责应用系统自动化安全测试流程搭建及系统上线前安全审查；5、负责研发人员的开发安全培训，普及安全知识，提升研发人员的安全开发意识；6、能对常见的漏洞原因、原理、可利用性、风险程度等相关分析完善。任职资格：1、计算机相关或通信专业、本科以上学历，五年以上工作经验；2、对常见的Web漏洞原理、网络安全（DDoS、CC攻击等）防御机制有较深入的理解和经验；3、熟悉java/nodejs/Python至少一门语言,熟悉代码审计的流程、方法及主流的代码审计工具；4、对可信计算、认证、鉴权、加密、攻击缓解措施、纵深防御等在软件安全设计领域落地有独到理解；5、熟悉业界安全攻防动态，追踪最新安全漏洞，能够分析漏洞原理和实现POC编写；6、在白帽子众测安全平台提交过漏洞者优先，有APP逆向能力者优先；7、具备良好的团队合作沟通能力，较好的抗压能力，主动性强，对安全有兴趣和热情；8、具备使用动态漏洞评估和静态漏洞评估工具，甚至渗透测试或其他安全测试工具的经验。工作地址广州-番禺区-大学城中二横路26号研发大厦5层查看地图职位发布者:HR人力资源部",探迹科技
https://www.lagou.com/jobs/6662153.html?show=e498ff7771dd4ee6a336a8b83c42a9e0,结构工程师,15k-20k,/深圳/,经验5-10年/,本科及以上/,全职,职位诱惑：年轻团队，准上市企业氛围活跃职位描述：岗位职责：1、负责本部门结构设计和跟模工作的日常安排及技术资料的整理、核对2、ID的评审、3D设计的重、难点把控、攻关3、负责对模厂能力的评估、监督管理4、新、旧试产、量产中的问题跟进、解决、总结5、对本部门工作进行相应的考核定期组织本部门进行学习与拓展任职要求：1、机械、模具相关专业本科以上学历；2、5-7年结构设计与管理工作经验；3、熟悉塑胶模具材料、结构；熟悉塑胶模具试模以及产线生产作业流程4、能吃苦耐劳及承担工作压力，责任心强，具备良好的沟通能力。工作地址深圳-南山区-科技园-科技南十二路长虹科技大厦907-908查看地图职位发布者:惠慧HR,博悦
https://www.lagou.com/jobs/6671684.html?show=708057c0091841d9be248dcb5fa17771,FPGA工程师,15k-25k,/深圳/,经验1-3年/,大专及以上/,全职,"职位诱惑：周末双休职位描述：岗位职责：1.负责图像/视频处理产品的设计、开发工作；2.负责基于FPGA的高速图像处理电路的方案与架构设计、规格定制和研发工作;3.负责产品中的功能拆解、模块划分，负责核心部分的FPGA逻辑开发、仿真、调试；4.同软、硬件设计人员一起完成联调。岗位要求：1.计算机、通信、电子类专业本科及以上学历；2.有视频类电子产品开发经验，熟悉基本的视频格式传输协议和视频图像处理算法;3.熟悉常见的接口和器件操作，如I2C,SPI,DDR3,I2S,SPDIF等，熟练常用的IPcore;4.熟悉FPGA的设计开发流程及相关仪器使用，2年以上FPGA开发相关工作经验，精通verilog或VHDL语言编程和仿真，有独立设计数字电路子系统的经验；5.为人踏实稳重，谦逊好学，具备较强的自学能力以及进取精神，良好的沟通技巧和团队协作能力。公司福利：1.入职就全额缴纳社保公积金。2.定期开展评先评优，设“月度优秀员工”等荣誉，并颁发奖励。3.羽毛球赛，下午茶，生日会，丰富多彩的日常活动等着你！4.年度旅游，年会，新春茶话会，年终奖，新年开工红包，红红火火一年又一年！5.在国家法定节假日基础上，额外享有公司自主假期。6.工作时间：周一至周五。工作地址深圳-福田区-梅林街道金广夏文科园4楼查看地图职位发布者:何女士HR",朗强科技
https://www.lagou.com/jobs/6680811.html?show=8996546c01ad43ea99b13293b66970ce,前端架构师,30k-50k,/北京/,经验5-10年/,本科及以上/,全职,职位诱惑：平台职位描述：工作职责：1、前端技术选型、架构搭建、制定前端开发规范，并编制相关文档2、负责搭建前端框架、通用组件方案制定、性能优化相关工作；3、维护和升级本地开发环境，提高开发效率，提升开发质量；4、推动前端工程化，自动化和工具化建设；5、参与制定前后端集成规范、提高团队研发效率6、负责前沿技术研究和新技术调研。任职资格：1、大学本科计算机相关专业2、具备5年以上Web前端研发经验，参与过大型互联网产品的设计研发工作；3、精通HTML、CSS、W3C标准、常见协议、浏览器兼容性，熟练掌握HTML5、CSS3和ES6；4、熟练掌握JavaScript、jQuery，对angularJS，vueJS，ReactJS其中至少两种有深入研究并熟练掌握；5、重视团队协作，项目经验丰富，对前端相关技术有前瞻性的视野，对后端架构有比较好的理解；6、对HTML5技术领域、新兴Web标准和Web发展趋势有良好洞察力和极高的关注度，具备优秀的自我学习和独立思考能力。工作地址北京-海淀区-丹棱街6号丹棱SOHO查看地图职位发布者:HRHR,好未来
https://www.lagou.com/jobs/6748432.html?show=734d59b1806446f5bf52e8c9493fe8a5,高级DBA（SQLserver方向）,25k-35k,/北京/,经验5-10年/,本科及以上/,全职,"职位诱惑：核心岗位地铁周边政府项目行业稳定职位描述：岗位职责：1、熟练在windowsserver2008R2安装sqlserver2012，或者更高版本；2、负责数据库部署、设计和实施，负责项目中涉及的大型业务数据架构设计、数据库设计；3、编写数据库文档，并根据设计文档进行数据存储过程开发,尤其在ETL方面；4、负责数据库优化、sql语句优化，协助开发进行复杂存储过程的优化；5、负责制定和实施数据安全策略、数据库备份、数据库容灾，数据库恢复等工作；6、定期完成数据库性能报表分析；7、对数据库的权限进行合理分配和管理。8、制定数据库开发编程规范，审核开发人员SQL语句，对开发人员进行数据库相关知识的培训和指导工作。任职资格：1、本科以上学历，计算机及相关专业，具备4年以上大型数据库设计、开发经验；2、精通SQLSERVER数据库优化；3、能够监控数据库性能、评估并提供相关解决方案；4、熟悉数据库调优及排错，有独立分析和解决问题的能力；4、能够进行数据库灾难性恢复、数据迁移、解决突发故障等能力；6、熟悉SQLSERVERlogshipping（日志传送），Mirror（镜像），replication（复制），clusters，AG（alwayson）等高可用技术；7、熟悉mysql备份恢复，优化，熟悉主从复制、mha、mgr高可用尤佳；8、了解No-SQL技术（Memcached、Redis、mongodb等），了解相关高可用技术方案；9、深入了解数据存储技术，有分布式存储系统管理经验尤佳；工作地址北京-海淀区-魏公村-中关村南大街31号神舟大厦10层查看地图职位发布者:张雅慧人事",四方启点
https://www.lagou.com/jobs/6750029.html?show=e498ff7771dd4ee6a336a8b83c42a9e0,结构工程师,15k-25k,/北京/,经验3-5年/,本科及以上/,全职,职位诱惑：免费三餐职位描述：工作职责:1、负责公司产品结构设计，工程图出图等工作；2、负责研发过程中结构手板设计验证组装等工作；3、参与产品样机制作、测试、改进、质量提升、定型等工作；4、新产品试制生产、装配等阶段的技术指导和工艺改进、设计优化等工作；5、完成领导安排的其他工作。任职资格:1、统招本科及以上学历，机械设计、模具设计相关专业；2、3年以上消费电子产品结构设计工作经验；3、熟悉注塑、压铸、冲压等模具知识；4、精通产品表面处理工艺者优先考虑；5、精通AutoCAD、PROE。工作地址北京-海淀区-西北旺-中关村软件园查看地图职位发布者:Llvbinhr,贝壳
https://www.lagou.com/jobs/6752852.html?show=96a417ed960f47d79146550f036e172b,web安全工程师,20k-40k,/上海/,经验不限/,学历不限/,全职,职位诱惑：宽松企业文化，年终奖，隐形福利，优秀团队职位描述：岗位职责：1.支持腾讯重点企业级客户的日常web渗透和重保安服需求2.参与护网等web安全攻防演练3.探索新兴技术领域的安全解决方案，如智能网联汽车、IoT、5G、区块链岗位需求：1.扎实基础，对web漏洞的原理和利用有深入理解2.熟悉代码审计、内网和域渗透3.对资产和信息收集有较深入研究4.丰富的渗透测试经验，具备新奇的漏洞挖掘思路5.有真实复杂环境下的渗透测试和漏洞挖掘经验者加分优先base上海，北京、深圳我们也可以考虑（实习生也可考虑）工作地址上海-徐汇区-虹梅路-腾云大厦查看地图职位发布者:CSIG招聘职位发布者,腾讯
https://www.lagou.com/jobs/6752872.html?show=96a417ed960f47d79146550f036e172b,高级web安全工程师,30k-60k,/上海/,经验不限/,学历不限/,全职,职位诱惑：宽松企业文化，年终奖，隐形福利，优秀团队职位描述：岗位职责：1.支持腾讯重点企业级客户的日常web渗透和重保安服需求2.参与护网等web安全攻防演练3.探索新兴技术领域的安全解决方案，如智能网联汽车、IoT、5G、区块链岗位需求：1.扎实基础，对web漏洞的原理和利用有深入理解2.熟悉代码审计、内网和域渗透3.对资产和信息收集有较深入研究4.丰富的渗透测试经验，具备新奇的漏洞挖掘思路5.有真实复杂环境下的渗透测试和漏洞挖掘经验者加分优先base上海，北京、深圳我们也可以考虑（实习生也可考虑）工作地址上海-徐汇区-虹梅路-腾云大厦查看地图职位发布者:CSIG招聘职位发布者,腾讯
https://www.lagou.com/jobs/6755937.html?show=96a417ed960f47d79146550f036e172b,Web安全工程师,15k-25k,/北京/,经验3-5年/,学历不限/,全职,职位诱惑：技术大拿团队，成长空间大，福利好职位描述：职位描述1.跟踪最新的Web安全攻防技术2.最新安全事件的跟踪与分析3.安全产品规则添加及更新任职要求1.两年以上安全工作经验2.熟悉OWASP****0漏洞，并了解相关原理3.熟练使用BurpSuite、SQLMAP、AWVS等等渗透测试工具4.熟练掌握一门编程语言(Python/Java/PHP/C/C++等等)，能够进行安全工具开发5.有独立的漏洞分析能力，能够针对情况搭建环境6.有良好的沟通能力与学习能力**加分项：**1.有安全产品规则维护经验者优先2.有CVE编号者优先3.写过优质安全文章、安全工具者优先工作地址北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）查看地图职位发布者:杨晓HRBP,360
https://www.lagou.com/jobs/6766230.html?show=b32a640f204a406c9d849a02280ade40,自动化测试工程师,18k-25k,/北京/,经验3-5年/,本科及以上/,全职,职位诱惑：补充公积金；带薪年假；年度体检；团队活动职位描述：工作职责：1.负责整体质量体系相关工具、平台的规划设计与落地实现，具备良好的工具开发能力，持续提升测试自动化、可视化，持续提高测试效率与质量；2.了解各业务线实际需求，确定自动化测试和非自动化测试的配合方案，提炼自动化测试工具需求，并落地实现，并推广应用；3.与业务测试团队一起，以高质量交付为目标，持续提升整体产品质量，持续提升整体测试质量；互相配合，积极补位；任职要求：1.计算机相关专业本科及以上学历，5年以上大型web系统和服务测试经验，3年以上自动化或测试开发经验；2.对质量体系、测试流程、测试规范有理解，对日常工作能主动总结思考，发现问题，提出改进并推进落地；测试思维导向，对Bug感知敏感度好；3.熟练掌握Java或Python一种或多种开发语言，熟悉Linux环境，熟悉主流测试框架如JUNIT等，有熟悉的主流前端、后端框架；主动提炼测试工具需求能力强，有独立开发测试自动化工具能力；4.较强的沟通能力、逻辑思维能力，较强的责任心和快速学习能力；能主动进行技术钻研5.适应创业公司氛围，自我驱动，以结果为导向，团队合作，拥抱变化；6.有GIS相关数据或服务测试经验者优先；有大厂经验优先。工作地址北京-朝阳区-大山子-朝阳区酒仙桥路13号瀚海国际大厦查看地图职位发布者:hr职位发布者,亿咖通科技
https://www.lagou.com/jobs/6778404.html?show=96a417ed960f47d79146550f036e172b,WEB安全工程师,12k-24k,/杭州/,经验1-3年/,本科及以上/,全职,职位诱惑：金融IT职位描述：岗位职责：1）年龄35岁以下，全日制大学本科及以上学历，计算机软件相关专业；2）2年以上项目开发实践，至少精通JAVA、C#、Python等编程语言中的一种；3）2年以上web安全研究从业经验，熟练使用各种渗透测试工具；4）熟悉Web攻击方法及安全测试自动化平台的建设；5）了解安全模型与工具开发，具备研究与实战能力；6）精通针对各类主流系统，包括网络设备、操作系统、数据库及应用系统的渗透方法，能够熟练运用各种手段对系统实施有效的渗透测试；7）熟悉常见Web漏洞，如sql注入、xss攻击、CSRF攻击、上传漏洞等的内在原理、检测方法、利用手段以及对应解决方案；8）熟悉主流网络协议，熟悉tcpdump、wireshark等网络分析工具，具有一定的协议分析能力；9）对业界安全动态有较高的敏感度，具备良好的沟通力、表达力、团队协作力以及责任心。工作地址杭州-滨江区-信诚路567号高新产业大楼B座查看地图职位发布者:Ccmbntjobshr,招银网络科技
https://www.lagou.com/jobs/6778624.html?show=61de0e614aa64d2bacc5f301e5533071,单片机开发工程师（自动化生产类）,10k-15k,/杭州/,经验3-5年/,本科及以上/,全职,职位诱惑：五险一金、平台大职位描述：岗位职责1、负责自动化生产类的单片机工装的开发设计、配合上位机完成调试和测试（控制系统、电子产品各类电信号采集和功能检测）；2、负责单片机工装的硬件设计文档、测试文档、图纸等技术文件编写；3、主导建立自主定制化地自动化生产设备；4、主导建立自动化，数字化，智能化的生产系统；5、主导外协工厂、客户工厂智能智造；6、贯彻公司相应的管理体系，精益化生产提高生产效率，降低生产成本；岗位要求1、全日制本科及以上学历，3-5年生产线自动化系统规划设计及解决方案管理经验；2、精通STM32、EFM32等系列单片机架构及各种外设的操作；3、精通C++、C#语言编程；3、熟悉同MES系统对接，生产自动化软硬件对接（机器人，PLC，传感器，视觉等）；4、有较强的沟通能力和解决问题能力，喜欢钻研，思路清晰敏捷，工作积极主动，有良好的团队协作精神和责任；5、抗压能力强，能适应不定期出差；工作地址杭州-西湖区-蒋墩路华策中心A座7F-12F查看地图职位发布者:T妹HR,涂鸦智能
https://www.lagou.com/jobs/6794469.html?show=8b16dd5f4c384a239b39aa40dd0801ef,cocos2d-x,16k-21k,/上海/,经验3-5年/,本科及以上/,全职,"职位诱惑：扁平化管理氛围融洽同事nice职位描述：职位描述：1、开发维护线上游戏模块。2、开发新游戏功能。3、协助主程维护框架代码，引擎代码等。职位要求：1、c++熟练，lua熟练，熟悉lua面向对象模拟的写法。2、熟悉游戏框架，独立实现功能模块，特殊控件编写，扩展框架等。3、熟悉游戏热更新模块，熟悉cocos2dx引擎框架内部实现原理，可以一定程度上扩展引擎。4、熟悉androidios平台sdk编程。工作地址上海-闵行区-田林路1016号科技绿洲三期十号楼葡萄科技大厦4层查看地图职位发布者:胡礼华HR",布布乐育
https://www.lagou.com/jobs/6801250.html?show=8996546c01ad43ea99b13293b66970ce,Java架构师,40k-60k,/北京/,经验5-10年/,本科及以上/,全职,"职位诱惑：六险一金绩效奖金股票期权技术大牛职位描述：职位职责：1、从事C端、供应链、物流业务或交易中台、用户中台、营销中台、商品中台系统架构设计，核心逻辑代码编写；2、制定部门技术战略，参与大型项目技术评审；3、组织技术分享和培训；制定技术规范；4、指导中高级工程师成长。任职要求：1、统招本科及以上学历，计算机相关专业；2、5年以上Java开发经验，熟悉电商交易流程，主导或参与过电商平台、大型分布式互联网产品开发；3、精通Linux开发环境；4、深入理解Spring相关框架,Dubbo框架；5、熟练掌握缓存系统，如Memcached，Redis等；6、熟练掌握消息队列，如RockettMQ，kafka等。工作地址北京-朝阳区-来广营-融新科技中心D座查看地图职位发布者:CChenHRBP",每日优鲜
https://www.lagou.com/jobs/6801266.html?show=8b16dd5f4c384a239b39aa40dd0801ef,cocos2d-x,16k-20k,/上海/,经验3-5年/,本科及以上/,全职,职位诱惑：扁平化管理办公环境好职位描述：岗位职责：1、开发维护线上游戏模块。2、开发新游戏功能。3、协助主程维护框架代码，引擎代码等。职位要求：1、c++熟练，lua熟练，熟悉lua面向对象模拟的写法。2、熟悉游戏框架，独立实现功能模块，特殊控件编写，扩展框架等。3、熟悉游戏热更新模块，熟悉cocos2dx引擎框架内部实现原理，可以一定程度上扩展引擎。4、熟悉androidios平台sdk编程。工作地址上海-闵行区-田林路1016号科技绿洲三期十号楼葡萄科技大厦4层查看地图职位发布者:HRHR,布布乐育
https://www.lagou.com/jobs/6801379.html?show=96a417ed960f47d79146550f036e172b,WEB安全工程师（WEB攻防方向）,18k-36k,/北京/,经验1-3年/,本科及以上/,全职,"职位诱惑：上市公司,薪酬高,福利好,氛围好职位描述：职位描述:1.对公司网站、业务系统、办公环境进行安全评估测试、安全加固和应急响应工作；2.对安全领域的新技术、新方法进行攻防研究。任职要求：1.熟悉安全测试的步骤、方法、流程，具有安全实战经验；2.熟悉常见Web漏洞原理及其攻击防御技术；3.熟悉安全测试工具使用，可独立完成Web、APP接口的黑盒测试和白盒审计；4.熟悉Linux操作系统，熟悉掌握一种或多种编程语言（Java/Python/php等）；5.具有良好的学习能力，沟通能力和团队合作精神；6.有志从事信息安全防护工作，主动性强，有较强的责任感。加分项：在某个领域有特长者，如漏洞挖掘、渗透测试、黑灰产研究、业务风控、安全架构等。工作地址北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）查看地图职位发布者:毕毕婧hr",360
https://www.lagou.com/jobs/6807311.html?show=71c9fe12c229472b9ad2595346a8104c,机器学习算法工程师,25k-50k,/上海/,经验3-5年/,本科及以上/,全职,职位诱惑：大牛多职位描述：1、负责机器学习平台的设计和开发2、落地常见的机器学习算法，例如xgboost、fm、dnn3、打造稳定、灵活的训练调度平台，方便各类业务场景接入4、开发在线推理服务，支撑各类模型的更新、发布、回滚职位必备项计算机基础扎实，熟练使用各种的数据结构和算法，并能结合实际工作进行落地具备丰富的编码和CodeReview经验及良好的编码习惯：结构清晰、命名规范、逻辑性强、代码冗余率低；精通java/c++/golang至少一门语言熟悉常用机器学习框架的系统架构（tensorflow/caffe/paddle等）工作地址上海-黄浦区-南京东路-黄浦区南京东路南京大楼13F查看地图职位发布者:DemiMA人事,联盟智能社区
https://www.lagou.com/jobs/6813466.html?show=e498ff7771dd4ee6a336a8b83c42a9e0,结构工程师,15k-25k,/北京/,经验3-5年/,本科及以上/,全职,"职位诱惑：发展空间大、弹性工作、津贴补助、六险一金职位描述：岗位职责：1.优化产品外观设计，完成产品结构设计；2.跟进产品转产，负责解决试产量产中出现的问题及后续优化迭代；3.模具开发过程中工艺、流程的确认及验证任职要求：1.本科及以上学历，机械、机电相关专业，在VR、机器人、精密仪器、可穿戴智能硬件、人机交互设备（手柄、鼠标等）、消费级电子产品领域有3年以上工作经验的优先；2.熟练使用至少一种设计软件（如Solidworks,Pro-E,AutoCAD等）进行独立3D复杂曲面建模及细部结构设计；3.有创新精神，能够独立完成产品结构设计，有一定的现场作业指导及提案能力，熟悉产品相关材料性能；4.熟悉消费类电子产品的整体开发流程，熟知塑胶、金属材料的特性和应用，熟知表面处理工艺，熟知产品研发和生产流程；5.能够进行结构强度计算与应力分析，能够设计轻便的高强度结构；6.机械制图能力强，熟悉3D打印、模具注塑、生产组装等生产环节。工作地址北京-海淀区-宝盛南路1号院奥北科技园20号楼国泰大厦2层203室查看地图职位发布者:张如懿职位发布者",凌宇智控科技
https://www.lagou.com/jobs/6823028.html?show=ea0f777beea049f59ea337745714f9f3,工艺工程师,5k-10k,/广州/,经验3-5年/,大专及以上/,全职,职位诱惑：优秀团队五险一金行业**智能科技职位描述：岗位职责：1、负责新产品的导入、试产的安排、生产指导；开发过程对生产工艺、产品性能、组装进行分析研究，并给出改良改进方案；2、负责对现场产品作业指导书、BOM表、产品加工工艺、工程变更通知单（ECN）制作与管控；3、负责对现场产品制程辅助治工具、夹具的制作与维护；4、处理生产制造中产品问题，确保产品品质满足标准要求，满足交付期要求。5、完成上级安排的临时性工作.任职要求：1、大专及以上学历，工科专业毕业；2、3年以上塑胶、电子电器、机械结构产品PE或ME及工艺工程师经历；3、2年研发工程跟进、产品生产加工制造跟进工作经验；4、熟练使用office办公软件及CAD﹑Pro/E等工程绘图软件。工作地址广州-南沙区-榄核镇顺河村平顺街16号万隆工业园查看地图职位发布者:GANHRHR,GANcube
https://www.lagou.com/jobs/6823936.html?show=2c81fd75bd8b4744b90ac98210fc6826,副主编,8k-10k,/深圳/,经验1-3年/,本科及以上/,全职,职位诱惑：国外旅游、年底双薪职位描述：岗位职责：1.网站、APP、微信、微博等平台的日常维护及更新；2.监督安排编辑完成区域内楼盘数据库的更新、维护，保证信息准确、更新及时；3.日常栏目及专题的策划与制作；4.合作项目专题制作、炒作软文撰写、推广等商务配合；5.参与客户沟通，协助促进客户投放；6.结合市场重点的合作客户进行相应的深度内容挖掘与报道；7.尝试创新，为编辑部工作提出更好的建议，力求获得客户以及市场认可；8.把控、审核整体采编的组织策划、内容输出等；9.协助组建采编团队，并对采编团队进行培训；10.组织编辑记者的分工协作；11.与协助部门进行良好有效的沟通；任职要求：1.熟悉媒体采编业务，较强的采编能力；拥有良好的新闻敏感性，专题报道策划能力；2.2年以上互联网媒体采编管理经验3.较强的统筹能力、协调能力、沟通能力、学习能力、抗压能力。处事原则性强，精于团队合作，为人诚信正直。4.有媒体、广告、房产中介、房产电商行业主编工作经验的优先。工作地址深圳-南山区-大冲-大冲商务中心A座1101查看地图职位发布者:肖惠敏人事行政,房联社
https://www.lagou.com/jobs/6832564.html?show=734d59b1806446f5bf52e8c9493fe8a5,开发经理,12k-18k,/广州/,经验5-10年/,本科及以上/,全职,职位诱惑：六险一金每月绩效奖金弹性工作时间职位描述：岗位职责：1、开展系统分析及设计的实施；2、进行策划业务流程分析，掌握需求分析，编制软件设计说明书；3、进行系统概要设计和数据库设计，编写系统设计文档；4、参与编写项目开发中的所需技术开发文档和技术支撑文档；5、进行项目核心系统模块的分析设计开发工作；6、进行系统功能、业务规则的分析设计。任职资格：1.计算机或相关专业本科以上，8年以上相关工作经验；2.精通软件架构设计理论和实践，掌握可重用架构机制和模式（如J2EE架构等），精通软件设计理论和开发技术，包括面向对象的分析设计技术、基于组件的开发技术、统一建模语言和数据库设计等；3.掌握软件工程理论和方法，精通软件开发过程，独立承担过二个以上大型项目的设计开发工作；4.具备大、中型项目系统设计的系统规划和开发能力，包括客户需求分析、项目可行性分析等；5.精通数据库开发，具有Oracle、SQLServer等主流数据库开发应验；6.具备分析、模拟、评估系统体系结构、功能、性能和效益等能力，熟悉UML语言和工具；7.熟悉主流框架结构，在实际项目中具有丰富的实战经验；8.具有优秀的需求分析和管理能力，分析新领域业务的能力，并能提出完整的系统设计方案；9.具有良好的沟通能力、理解能力及团队精神，责任心强，能承受较大的工作压力，具有较强的创新和研究能力。工作地址广州-天河区-棠下-建中路12号查看地图职位发布者:Hhr招聘经理,华资软件
https://www.lagou.com/jobs/6834223.html?show=8996546c01ad43ea99b13293b66970ce,iOS架构师,25k-40k,/上海/,经验5-10年/,学历不限/,全职,"职位诱惑：弹性工作零食福利双休职位描述：岗位职责：1.负责App应用基础组件的设计和开发；2.参与制定代码规范和把控代码质量；3.负责App应用的核心功能框架和模块的设计，开发及维护；4.负责App应用的性能监控和优化，底层技术的研究和应用，前沿技术的跟进；5.参与支持IOS技术团队个人，及整体技术提升。岗位要求：1.本科及以上学历，计算机或相关专业，良好的沟通和表达能力，较强的团队合作精神；2.三年及以上IOS手机App开发经验，有参与过开发百万级以上日活的APP架构开发经验者尤佳；3.优秀的计算机技术基础（网络，存储，算法，编译，操作系统）和IOS开发技能；4.能独立设计高效，稳定，可复用的模块和框架，具备快速定位和解决问题能力，精通APP性能优化；5.网络，UI动画，存储，基础中间件，优化，系统（运行时，动态化）,多媒体技术（音视频），必须有一项比较深刻的研究或应用；6.对技术研究有极强的好奇心和钻研精神，强大的学习能力；7.良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。工作地址上海-黄浦区-蒙自路206号查看地图职位发布者:金雯婷人事助理",维外科技
