title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
算法研究员, 岗位职责： 1、深入行业研究和企业研究，掌握行业动态及变化规律，掌握企业研究方法及核心关注点，结合数量化工具，为智能投研提出建议； 2、熟悉人工智能前沿领域，掌握机器学习和深度学习最新技术、思想，运用算法解决实践问题，在相关领域有独立研发经验者优先。 任职要求： 1、硕士及以上学历，理工科+金融复合背景优先，2021年应届毕业生； 2、具有严密的逻辑思维能力、数学推导能力和编程能力，学习能力强，踏实勤奋，抗压能力强，具备良好的团队协作能力及沟通理解能力。 ,天弘基金,金融 经济 投资 财会 ,"民营企业
",500-2000人 , 团队幽默友善 牛人同事 团队氛围超赞 富有挑战 与成功者为伴 ,北京市/北京 ,https://www.shixiseng.com/intern/inn_wukddx4qffqx?pcm=pc_SearchList
机器人控制算法工程师, 岗位职责： 1. 能够独立完成机器人的视觉伺服控制器的开发和调试； 2. 能够独立完成基于六维力（力矩）传感器的机器人的柔顺控制； 3. 按照项目需求独立或合作完成机械臂控制程序的修改、调试并提交。   岗位要求： 1. 自动化、控制工程、计算机、机器人、机械电子等相关专业； 2. 理解坐标空间变换原理，熟悉机器人运动学与动力学建模原理，具有视觉伺服控制、柔顺（阻抗）控制等研发经验； 3. 掌握常用运动控制、轨迹规划和避障算法，熟练掌握C++开发，实践经验丰富； 4. 有ROS开发经验，熟悉计算机视觉和目标跟踪算法者优先； 5. 有ABB机器人和AGV导航等开发经验者优先。   -工作地点：北京市朝阳区酒仙桥恒通商务园（地铁站附近，并有多趟公司班车路线） ,ABB,企业服务 咨询 ,"外资企业
",2000人以上 , 实习 500强 ,北京 ,https://www.shixiseng.com/intern/inn_cod91qyknsa9?pcm=pc_SearchList
计算机视觉AI实习生," 【500强】ABB中国研究院 招聘 计算机视觉 AI方向【实习生】 ABB作为全球500强公司之一，在电力设备、工业自动化领域一直占据全球领先地位。ABB在全球100多个国家设立了分支机构，雇员超过130, 000人。ABB(中国)研究院是ABB的全球7大研究院之一，在工业大数据、工业人工智能等领域一直从事开拓性的研发工作。   工作性质：研发实习生，只招聘在校学生 时间：原则上一周至少工作3天，至少3个月（具体可根据任务情况调整，实习时间长者优先） 待遇：根据具体工作时间浮动，约2-4k每月 地点：北京市朝阳区酒仙桥路10号恒通商务园 B21座   工作职责： 经典2D、3D视觉以及AI在工业领域的应用； 计算机视觉算法的开发与调试； 数据处理，文献搜索，内部分享等。   要求： - 专业不限； - 在读本科、硕士或博士研究生； - 熟练使用Python, C/C++, MATLAB中的一种或多种； - 熟悉2D&3D计算机视觉常用算法的原理，熟悉经典机器学习，深度学习的原理和应用； - 时长： ≥ 3月, 更长时间者优先； - 福利：公司在将台站附近，免费班车：北京市有多趟公司班车路线。 ",ABB,企业服务 咨询 ,"外资企业
",2000人以上 , 实习 500强 ,北京 ,https://www.shixiseng.com/intern/inn_ds2mqgbtagwo?pcm=pc_SearchList
自动驾驶视觉见习研究员, 岗位职责： 负责自动驾驶的研究工作，方向涉及：图像分割&检测 &Lidar分割&3D检测方向 任职要求： 1、 对于CV的检测或者分割算法有比较深刻的了解。 2、 有扎实的代码基础，熟练掌握python和C++，熟练掌握至少一种深度学习框架。 3、 实习时间半年或以上，能保证每周30小时以上的实习时间（北京，上海）。 4、 有顶会论文，Kaggle竞赛以及相关竞赛经历者优先，ACM竞赛获奖者优先。 ,SenseTime商汤科技,互联网 游戏 软件 ,"民营企业
",2000人以上 , 工作氛围活泼 快乐的大家庭 零食水果 同大牛交流 免费水果 晋升机会多 快速发展 收获大 环境好氛围好 超有爱 ,北京 ,https://www.shixiseng.com/intern/inn_k49isp5huom1?pcm=pc_SearchList
CV计算机视觉实习生, 部门： 工作职责：       1，负责图像、视频中的商品识别、标签生成、相似检索等任务。 2，AI赋能时尚领域中的新技术新算法跟进    职位要求：       1. 工作细心，学习能力强，有良好的团队合作精神。 2. 有计算机视觉和图像处理经验者优先。 3. 熟悉PyTorch/TensorFlow/Caffe/MxNet框架，会C++或python编程者优先。 4. 对计算机视觉和深度学习算法有比较深刻的理解，熟悉检测、分割、识别等任务中的至少一种，有场景解析、细粒度分类等工作经验者优先  5. 熟悉OpenGL/Cuda编程者优先。 6. 发表过计算机视觉/图像处理领域知名会议或期刊文章优先。 7. 实习期至少3个月，每周至少3天。 ,极睿科技 INFIMIND,互联网 游戏 软件 ,"民营企业
",50-150人 , 贴心午餐 效率高 活跃的氛围 快乐实习 有咖啡店 创业型公司 研发 顶级VC投资 零食饮品 零食饮品 ,北京市/北京 ,https://www.shixiseng.com/intern/inn_m012eeghwg4v?pcm=pc_SearchList
智能机器人-强化学习方向-实习生," 【500强】ABB中国研究院 招聘  智能机器人—强化学习方向【实习生】 ABB作为全球500强公司之一，在电力设备、工业自动化领域一直占据全球领先地位。ABB在全球100多个国家设立了分支机构，雇员超过130, 000人。ABB(中国)研究院是ABB的全球7大研究院之一，在工业大数据、工业人工智能等领域一直从事开拓性的研发工作。   工作性质：研发实习生，只招聘在校学生 时间：原则上一周至少工作3天，至少3个月（具体可根据任务情况调整，实习时间长者优先） 待遇：根据具体工作时间浮动，约2-4k每月 地点：北京市朝阳区酒仙桥路10号恒通商务园 ABB大厦   工作职责： AI在工业机器人领域的应用； 强化学习算法的开发与调试； 计算机视觉和图像处理等； 数据处理，文献搜索，内部分享等。   要求： - 专业不限； - 在读本科、硕士或博士研究生； - 熟练使用Python, C/C++, MATLAB中的一种或多种； - 熟悉2D&3D计算机视觉常用算法的原理，熟悉经典机器学习，深度学习，强化学习的原理和应用； - 时长： ≥ 3月, 更长时间者优先； - 福利：公司在将台站附近，免费班车：北京市有多趟公司班车路线。 ",ABB,企业服务 咨询 ,"外资企业
",2000人以上 , 实习 500强 ,北京 ,https://www.shixiseng.com/intern/inn_tavuey8xkgar?pcm=pc_SearchList
机器学习实习生, 工作职责：  1、机器学习算法的研究与应用  任职要求：  1、在机器学习、自然语言处理、数据挖掘、人工智能等相关领域有一定基础，本硕博均可  2、熟练使用一种或多种编程语言，如Python、C/C++、Java，有较强的算法和数据结构功底  3、熟练使用MySQL，熟悉数据库基本操作 4、良好的自我驱动能力、学习能力，对工作认真负责，踏实可靠 4、研究发表论文/工程代码类工作均可，工作时间兼职/全职均可  优先条件：  1、有相关领域研究经历，在NIPS ICML KDD ICLR AAAI CVPR ACL EMNLP等会议或期刊上发表过论文  2、熟悉相关领域前沿技术，在各类比赛（如KDD CUP，Kaggle，天池等）取得过优秀名次 3、有相关领域的实习经历，熟悉大数据在业务场景下的应用 4、熟悉深度学习算法，有深度学习模型开发经验   ,滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_psti8woeuwqg?pcm=pc_SearchList
实习算法工程师, 工作职责： （1）开展计算机视觉相关领域研究和开发工作，包括但不限于：图像 / 视频的语义分割、实例分割、目标跟踪、生成问题、艺术风格迁移等； （2）提出和实现最前沿的算法，保持算法在工业界和学术界的领先； （3）协助与工程化团队进行算法解决方案设计、实现、性能优化、应用落地； （4）积极协助推进从先进算法研究到产品开发的思路； 任职要求： （1）计算机等相关专业本科及以上学历，有计算机视觉、模式识别、机器学习等相关方向研究或实习经验； （2）在计算机视觉有深入研究者优先，如相关技术做到SOTA、发过顶会paper或者在相关竞赛中取得优秀的成绩等； （3）精通Python 或 C++ 编程语言，具备良好的算法设计、编码及验证能力； （4）精通Pytorch、TensorFlow等主流深度学习框架，并有相关项目实践经验者优先； （5）有深度学习模型压缩、性能优化，或移动端神经网络应用经验者优先； （6）能够了解一些前沿研究成果和趋势，具有一定的技术视野、创造性思维和想象力。 ,Versa,互联网 游戏 软件 ,"民营企业
",50-150人 , 人工智能 视觉创作 艺术家 线上实习 直通offer 现金奖励 时间自由 实习证明 ,上海 ,https://www.shixiseng.com/intern/inn_cwnvh5vgbt3z?pcm=pc_SearchList
建模工程师-20/21届毕业生, 工作职责： 1、负责整理分析制冷系统记录的历史数据，并形成分析报告； 2、搭建制冷系统中各个设备的模型，并进行验证； 3、进行数据挖掘，分析运行过程中的问题，形成建议； 4、负责将数据分析，挖掘，建模过程标准化，并形成标准工具； 5、为销售团队提供技术支持，包括并不限于讲解数据分析报告； 6、定期对数据进行维护、检查、分析，并自作月报季报等； 任职要求： 1、良好的数学基础（例如线性代数、概率论、高等数学等）； 2、暖通空调/热动等相关专业（硕士或以上学历）； 3、熟练使用python、SQL等工具； 4、有机器学习、数据挖掘等相关领域的项目和工作经验； 5、优秀的分析问题和解决问题的能力。 ,叠腾科技,化工 能源 环保 ,"民营企业
",少于15人 , 可转正 志同道合 创业团队 AI算法 快速成长 超级人性化 ,上海市/上海 ,https://www.shixiseng.com/intern/inn_htma6kvbcf9q?pcm=pc_SearchList
人工智能实习生, 岗位职责： 1、负责国内外深度学习最新研究成果调研与实现； 2、负责基于集群的高性能运算和扩展能力的研究与实现； 3、解决研发过程中的各类技术问题。  任职要求： 1、计算机或相关专业本科毕业； 2、熟练使用Java、Python、SQL，有高性能、分布式计算开发经验者优先； 3、熟悉linux操作系统，能够编写shell脚本； 4、数学基础扎实，熟练掌握概率论、线性代数基本知识； 5、熟悉机器学习算法，了解主流深度学习算法原理，如CNN、RNN等，了解GoogLeNet； 6、有至少一种深度学习框架使用经验，能独立建立深度学习模型，并具备模型参数优化能力，有图像识别经验者优先； 7、英语熟练，可以阅读英文论文 ,滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_cxywscbyoehy?pcm=pc_SearchList
人工智能研究与应用实习生, 求职要求： 本岗位为人工智能基础研究与智能交通出行业务相结合，探索未来智慧城市、智能交通等业务的痛点和问题，并利用先进等AI、人工智能技术进行建模和解决。 希望该实习岗位求职者不仅有扎实等人工智能技术背景，同时具有极其敏感等业务感知和问题发现能力，能够发现当前业务的漏洞和痛点。 因此，希望求职者在投递简历的同时，能够附上一份研究计划，如希望针对当前智慧出行或智能交通业务下的某个问题进行研究或改进，预计采用什么智能模型，解决什么问题或痛点。 职位描述： 1、机器学习算法的研发，包括但不限于NLP、推荐系统、CV等 2、垂直领域机器学习解决方案开发，包括但不限于：工业、金融、医疗、安全 3、机器学习前沿算法跟进与研发，并发表高水平论文； 4、机器学习算法在实际应用领域的性能优化。 ,滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_clp2matxuddr?pcm=pc_SearchList
实习移动端AI研发工程师, 工作职责：  1、负责计算机视觉算法及增强现实算法在移动端的工程化及产品化工作； 2、针对各类图像算法的应用场景，进行原型开发、效果、性能调优。 3、基于Android、iOS平台进行深度学习算法优化，技术难点攻关； 职位要求：  1、计算机相关专业本科及以上学历，具备扎实的计算机理论基础； 2、熟悉iOS端或Android端开发，熟悉C/C++、Python语言； 3、熟悉CoreML、MACE、Tensorflow Lite、NCNN、HiAI等移动端推理框架者优先； 5、熟悉图像处理，或PyTorch、TensorFlow、Caffe等深度学习框架者优先； 6、有良好的沟通能力和业务理解能力。 ,Versa,互联网 游戏 软件 ,"民营企业
",50-150人 , 人工智能 视觉创作 艺术家 线上实习 直通offer 现金奖励 时间自由 实习证明 ,上海 ,https://www.shixiseng.com/intern/inn_imw6bttbdtvl?pcm=pc_SearchList
【阿里巴巴2021届暑期实习】算法-机器学习岗, 岗位描述 我们专注于大数据之上的机器学习算法研究与应用，如果你了解机器学习、深度学习、强化学习、迁移学习、主动学习、特征提取与稀疏学习、等级学习等相关知识，对人工智能抱有极大的热情，勇于挑战各种实际应用难题，欢迎加入我们！ 具体职责包括但不限于： 1、负责机器学习、深度学习领域的技术研发工作，包括但不限于神经元网络模型设计与优化、强化学习、迁移学习、主动学习、维度降低、核方法、谱方法、特征提取与稀疏学习、等级学习、推荐、随机优化等的算法和系统研发等； 2、负责机器学习尤其是深度学习前沿问题的探索与研究，结合未来实际应用场景，提供全面的技术解决方案； 3、负责提供分布式的算法实现的解决方案，大幅提升算法计算规模和性能； 4、负责提供大数据分析建模方案，沉淀行业解决方案，协助拓展业务边界。 岗位要求Qualifications 1、本科及以上学历，硕士博士优先，计算机、数学、电子工程、通信等相关专业； 2、熟悉常用机器学习算法，对模式识别、深度学习、增强学习等相关领域，极佳的工程实现能力，精通C/C++、Java、Python等至少一门编程语言； 3、候选人有数理分析方面良好的素养以及数理统计基础； 4、良好的数据敏感能力、较强的逻辑分析能力； 5、有实际成果并发表在国际顶级会议、期刊者优先，有在KDDCUP、ImageNet、MSCOCO、ICDAR等权威比赛中取得优异成绩者优先。 6、有deeplearning的经验，有linux下开发经验的，大规模数据处理经验优先。 同时，我们还希望你： 1. 学习能力强，对新事物保有好奇心，并能快速适应新环境 2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标 3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结 还在犹豫什么？我们期待着你的加入 工作地点 杭州市 参加面试的城市或地区 远程 其他注意事项： 1、拿到offer的同学，我们会安排在2020年的暑期进行实习 2、投递简历时，标题请备注职位+姓名 3、此次招聘的流程为：简历投递->笔试->3轮左右面试->offer发放 4、若已在阿里巴巴春招流程中的同学请不要重复投递。 5、春招期间一个阿里巴巴所有部门所有岗位，只能选择一个，请谨慎选择。 ,考拉海购,互联网 游戏 软件 ,"民营企业
",2000人以上 , 带薪实习 能学到很多 交流环境轻松 可转正 福利丰厚 ,浙江/杭州 ,https://www.shixiseng.com/intern/inn_sfscmwdftjdy?pcm=pc_SearchList
语音识别算法工程师, 工作职责： 1.负责语音识别相关算法的研发，包括数据采集、数据处理、模型训练、模型优化等 2.追踪语音识别领域的前沿学术进展， 3.配合产品部门完成一些接口工作 任职要求： 1、本科以上学历，人工智能、计算机、电子工程、统计、数学、物理等相关专业； 2、优秀的编程技能，熟练掌握至少一门编程语言（如Python/C/C++/Java等） 3、扎实的数学功底 4、有语音识别算法项目经验者优先 5、良好的沟通与表达能力 6、能够流畅阅读英文技术文档与论文 ,普林芯驰,电子 通信 硬件 ,"民营企业
",15-50人 , 大牛带队 五险一金 扁平管理 ,珠海 ,https://www.shixiseng.com/intern/inn_qszmzlys6skl?pcm=pc_SearchList
数据分析实习生," 一、工作职责： 1、针对大规模非结构化数据，进行数据清洗，特征挖掘，统计分析，表示学习 二、任职要求： 1、计算机，数学相关专业硕士及以上学历 2、有数据挖掘，机器学习，最优化理论等相关基础， 熟悉基本算法 3、精通python, SQL 4、有一定的互联网商业数据分析经验， 了解常用的数据分析方法 5、有过实际的相关大数据项目优先，互联网公司研发经验者优先   ",滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_2meflbzeobk2?pcm=pc_SearchList
图像增强算法实习生-抖音, 职位描述：1、对摄影及图像增强算法有一定的认知。                  2、参与图像增强核心算法研发，工程化落地等工作。 职位要求：1、快速学习新技术的能力；                  2、熟悉python，C/C++语言编程；                 3、有画质增强如降噪，HDR，超分辩率，去雾，图像修复法等相关经验优先；                 4、 有机器学习相关经验，图像基本知识优先。 ,字节跳动,互联网 游戏 软件 ,"民营企业
",2000人以上 , 亿级日活平台 今日头条 抖音 年轻、扁平、透明 免费三餐健身房 租房补贴 ,北京 ,https://www.shixiseng.com/intern/inn_ppwkk828sqpv?pcm=pc_SearchList
算法实习生, 工作职责： 1、机器学习算法的研究与应用 任职要求： 1. 数学、计算机、通信等相关专业，有扎实的数据结构和算法基础，或者有较好的数学功底；   2. 编程基础扎实，熟悉算法数据结构，至少熟悉掌握Python/C++/Scala/Java其中之一，熟悉hadooop/spark等分布式系统；    3. 在数据挖掘，统计学理论，最优化理论等领域有着较好积累，了解运筹学基础及常见的动态规划&机器学习算法。    4..有数学建模竞赛经验的优先 5. 能立即到岗者优先，名额不设限制；每周保证4天实习时间，实习期不低于3个月。 优先条件： 1、有相关领域研究经历，在NIPS ICML KDD ICLR AAAI CVPR ACL EMNLP等会议或期刊上发表过论文 2、熟悉相关领域前沿技术，在各类比赛（如KDD CUP，Kaggle，天池等）取得过优秀名次 3、有相关领域的实习经历，熟悉大数据在业务场景下的应用 4、熟悉深度学习算法，有深度学习模型开发经验 ,滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_ar0jp1smgz33?pcm=pc_SearchList
AI算法工程师, 【职位亮点】 1、春招校招岗位、月薪10K-20K 2、完善的培训机制：入职培训，一对一导师辅导，一年内将应届生培养为业务骨干 3、六险一金，带薪年假 4、弹性工作时间 5、营养早餐（肯德基、永和大王、赛百味等）+午餐补助+营养下午茶； 6、运动健身、每年一次免费体检、每周一次按摩服务，关注员工健康 7、其他：年度旅游、住房补贴、节日贺礼、节假日礼物、医疗报销等。   【岗位职责】 负责人工智能的算法研究和工程实现； 负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。   【岗位要求】 硕士及以上学历，计算机相关专业； 熟悉人工智能各类工具包，了解当前人工智能研究的方法，能够跟踪最新的研究方向； 能够对人工智能算法进行工程实现和优化； 有LR/GMM/SVM/CRF/MaxEnt/HMM/LDA/DNN/CNN/RNN的研究背景； 掌握Python/C++至少其中一种编程语言； 能够流畅阅读英文文献； 至少掌握一门深度学习框架：TensorFlow，PyTorch和Keras等。   【公司介绍】       趣加FunPlus是一家全球性的互动娱乐公司。在北京、上海、台北、旧金山、东京以及新德里等地均设有办公室的全球化互动娱乐公司，团队中有来自超过20个国家和地区的近1000名员工，产品的本地化运营有着超过23种语言支持。       旗下游戏：开心庄园》、《天天农场》、《阿瓦隆之王》、《阿拉索斯战记》、《State of Survival》、、《刀塔传奇》、《我叫MT2》等        领投北美首屈一指的电子竞技组织Cloud9，并创立了FPX电子竞技俱乐部。旗下英雄联盟分部在2019年取得LPL夏季赛冠军，2019年全球总决赛冠军。 ,趣加,互联网 游戏 软件 ,"民营企业
",150-500人 , 苹果标配 弹性上班 硅谷血统 每周足篮羽 大咖亲自带 可转正 早餐免费午餐补助 咖啡现磨零食特供 Maker Your Own Game 薪资颜值双高 ,北京 ,https://www.shixiseng.com/intern/inn_wung7qqdm3ub?pcm=pc_SearchList
计算机视觉算法工程师," 职位描述： 负责公司智能产品的研发，核心技术为：目标检测，物体识别，视频行为分析，人物跟踪等。 职位要求： 1.   计算机或者电子类相关专业，硕士或者博士学历。 2.   了解机器学习算法，熟悉CNN， RCNN 等网络的应用，以及优化技术。 3.   熟悉以下深度学习的框架应用中的任意一种：Caffe, Pytorch, TensorFlow。 4.   很强的写代码能力，python 或者 C 5.   熟悉图像识别算法，以及GPU计算相关经验的优先考虑。 公司介绍： 我们是做人工智能产品的技术型公司，为零售行业提供解决方案，已经在市场上取得领先地位，并得到了资本市场的认可。我们在图像商品识别的深度学习领域有世界前沿性的研究成果，在目标检测方面有独创的核心技术，为腾讯云，京东，小红书，搜狗，百联集团等**企业提供技术服务。创始团队来自百度硅谷深度学习研究院，核心技术团队来自国内外知名学府：清华，上海交大，加州伯克利，卡耐基梅隆，佐治亚理工，并曾在Google, Yahoo!,  百度等互联网公司担任核心技术岗位。 ",海深科技/极物,互联网 游戏 软件 ,"外资企业
",15-50人 , 发展速度快 有转正机会 各种零食 节日礼品 创业创投 优秀团队 老板谦和 ,上海 ,https://www.shixiseng.com/intern/inn_29bhyzoxfo23?pcm=pc_SearchList
cv算法实习生 (MJ000279), 职位描述： 1. 负责深度学习&计算机视觉算法的技术研发和优化； 2. 负责深度学习&计算机视觉算法模型的部署及测试； 3. 负责深度学习&计算机视觉相关算法的计算性能优化，并推动其上线。 职位要求： 1. 硕士及以上学历，计算机、软件、电子等相关专业，计算机视觉和人工智能方向的硕士或博士优先； 2. 具有较强的编程能力，熟悉Linux开发环境，熟练使用python，有C/C++或java开发经验优先； 3. 熟悉TensorFlow/Pytorch等框架，能完成算法的训练和部署落地； 4. 在图像领域或人工智能领域相关经验者优先，经验包括并且不限于：目标（人体、人脸、通用目标）检测、跟踪与识别、模型量化与压缩等； 5. 对数学和机器学习有一定敏锐度，并能灵活运用解决实际问题； 6. 具有英语论文阅读能力； 7. 良好的沟通和团队合作能力； ,星环科技,互联网 游戏 软件 ,"民营企业
",500-2000人 , 伙伴好 用心学到很多 接受应届生 成长空间大 ,上海 ,https://www.shixiseng.com/intern/inn_jvcwfywl8eob?pcm=pc_SearchList
生成模型-AI算法工程师, 职位要求     熟悉计算视觉，机器学习技术。 对GAN模型有浓厚的兴趣，及开发经验。 熟练使用 tensorflow 或者 pytorch。 有能力参看最前沿的paper，自己实现模型的代码。 最基本的一个要求，自己实现过GAN的人脸模型。 我们有来自硅谷的大牛团队给你做mentor，一起突破GAN的最前沿应用。 ,小焙科技,计算机软件 ,"民营企业
",少于15人 , 硅谷 大牛 团队气氛超赞 发展机会 综合平台 牛人遍布 ,广东/深圳 ,https://www.shixiseng.com/intern/inn_dlo1itfwu5nn?pcm=pc_SearchList
AI研究实习生, 一、工作职责： 1、机器学习算法的研发，包括但不限于NLP、推荐系统、CV等 2、垂直领域机器学习解决方案开发，包括但不限于：工业、金融、医疗、安全 3、机器学习前沿算法跟进与研发，并发表高水平论文； 4、机器学习算法在实际应用领域的性能优化。 二、任职要求： 1、熟练掌握Python等编程语言； 2、熟练使用至少一种机器学习工具，如TensorFlow、PyTorch、MXNet、XGBoost等； 3、对数据有敏感的嗅觉，能从数据中挖掘有价值的信息； 4、具有较强算法实现能力，发表过顶会论文或有比赛获奖经验者优先；   ,滴滴出行,互联网 游戏 软件 ,"民营企业
",2000人以上 , 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国 ,https://www.shixiseng.com/intern/inn_azbkradlwj02?pcm=pc_SearchList
编译及应用研发工程师, 岗位职责： 1. 负责编译工具链的开发与维护； 2. 设计或改进编译优化算法，提升编译器优化效能； 3. 负责操作系统、编译器以及SDK等软件开发和移植； 4. 负责操作系统核心机制的优化； 5. 开展面向定制芯片的应用程序编写和测试； 6. 负责基于团队SOC芯片中外设模块的驱动开发和相关的软件验证与测试工作； 7. 负责目标平台的测试与应用级算法设计、移植与开发； 8. 人工智能算法设计及硬件的适配。 岗位要求： 1. 微电子、计算机、通信工程、电子信息工程、软件工程类相关专业本科以上学历； 2. 有良好的数据结构和算法功底； 3. 熟悉汇编语言或者C/C++，有很好的计算机编程语言能力； 4. 具有良好的计算机体系结构或者人工智能与深度学习理论基础； 5. 熟练使用Linux；有编译器、操作系统开发经验者优先； 6. 熟悉TensorFlow等深度学习框架，或者熟悉主流嵌入式操作系统的编译、裁剪、移植及其驱动和应用程序开发； 7. 良好的沟通能力和团队协作能力，工作积极主动； ,国际人才,农林牧渔 其他 ,"150-500人
",北京 , 国企 团队靠谱 朝九晚五 工作生活平衡 ,,https://www.shixiseng.com/intern/inn_usspneayinop?pcm=pc_SearchList
NLP算法实习生 (MJ000094)," 工作职能： 1、负责星环NLP算法库的开发和实现 2、负责海量文本信息的知识提取和知识库维护 3、负责知识图谱开发和构建 职位要求： 1、扎实的数据结构、算法基础 2、熟练使用Linux、熟练掌握Shell脚本 3、扎实的机器学习理论基础，有数据建模经验优先 4、 熟悉基本NLP库，如nltk，jieba， coreNLP等 5、 熟悉深度学习库优先,比如TensorFlow, Keras, PyTorch, Theano, MXNet等 6、熟悉分布式平台Hadoop和Spark优先 ",星环科技,互联网 游戏 软件 ,"民营企业
",500-2000人 , 伙伴好 用心学到很多 接受应届生 成长空间大 ,上海 ,https://www.shixiseng.com/intern/inn_knenxmbubykn?pcm=pc_SearchList
Slam算法实习生, 职位描述： 1. 负责无人驾驶激光SLAM算法、高清地图创建及特征匹配定位的研发工作； 2. 参与无人驾驶高清地图创建及多传感器融合定位相关工作工程化实现。岗位要求： 1. 具有机器人、自动化、电气工程、机械自动化等相关专业等相关专业硕士及以上学历； 2. 掌握激光雷达SLAM定位方法，拥有一定实际项目经验； 3. 具备较好的编程能力，熟练掌握C/C++或Python编程语言，有Linux下编程开发经验为佳，有ROS编程开发经验为佳。 ,畅行智能,互联网 游戏 软件 ,"外资企业
",50-150人 , ,苏州 ,https://www.shixiseng.com/intern/inn_qiy20mvf8eaz?pcm=pc_SearchList
自然语言处理实习生, 岗位职责： 1.中文分词以及分词效果评估和优化，创建实词、虚词库，实现文本转数字矩阵； 2.情感分析、LDA模型训练； 最终目的是根据往期文本的features和文章的历史传播数据做一个选题预测推荐系统以及标题评估预测系统。 岗位要求： 1.计算机专业或相关专业硕士以上学历。 2.掌握基本机器学习算法，如决策树、分类，聚类以及神经网络等 3.掌握特征工程、数据增强技术 4.掌握使用python，熟悉python系机器学习工具包的使用（包括但不限于numpy，pandas，sk-learn等），对目前主流的深度学习平台：tensorflow、pytorch等，至少对其中一个有上手经验 5.熟悉自然语言处理中词法，语法和语义分析的问题，如分词、词性标注、命名实体识别、关键词提取、情感分析、主题模型等。 6.熟悉自然语言处理常见算法与模型（如LDA、LSTM、Word2Vec、CNN、RNN等） 7.了解Attention、Transformer、Bert基本原理 培训体系： 1.该项目为北大和差评公司合作的科研项目，项目成员有北大的老师以及芝加哥大学的博士后，还有数个北大的助研同学。 2.参与此项目可获得北大和芝加哥大学的相关学术资源，如果之后想申请这两所学校继续深造可以拿到推荐信。 3.该项目本身是最前沿的问题，在获得海量实验数据并进行基本文本分析处理的同时，还能获得该领域学术大牛对于文本的分类、聚类以及主题模型构建的指导，而且LDA、SVM、CNN、RNN是业界非常核心的技术，对项目参与者之后科研、工作都有极大的启发意义，同时也能积累项目经验。 4.参与该项目可以对文本挖掘、机器学习、特征工程有更深入的感知以及对学术思考的模式和方法进行培养，对未来深造大有裨益。 5.参与该项目，通过对差评文章的标题、内容、和评论进行基本的中文分词和模型训练，获得text/image mining的应用和经验积累。 有文本分类、情感分析、主题分析较丰富经历者优先。 ,差评,互联网 游戏 软件 ,"民营企业
",50-150人 , 高效团队 时尚 致力于活动策划、文化推广、软件开发， 竭力为商家提升品牌知名度和影响力 ,杭州 ,https://www.shixiseng.com/intern/inn_xhoopsfklca3?pcm=pc_SearchList
机器学习算法实习生 (MJ000210), 工作职能： 1.负责机器学习的理论研究和算法、模型开发，包括但不限于：超参优化、神经网络架构搜索、元学习、迁移学习和强化学习。 2.基于分布式计算框架，针对业界经典算法和模型研发分布式实现和性能优化，丰富星环科技内部的通用分布式算法库。 3.对机器学习，尤其是对AutoML等前沿问题进行探索与研究，结合未来实际应用场景，提供全面的技术解决方案。 4.对计算机视觉和自然语言处理相关领域提供算法支持，进行创新研究。 工作要求： 1.统计、计算机、数学等相关专业背景，硕士及以上学历，博士优先 2.扎实的编程基础(熟悉Scala/Java/Python/C++)，熟练掌握常用数据结构及算法 3.在机器学习方向有深厚的技术积累，熟悉算法原理并有实际的应用经验，在顶会上发表过论文者优先。 4.熟悉Spark/Hadoop/Tensorflow等分布式计算框架，有分布式算法研发经验者优先。 5.了解计算机视觉和自然语言处理相关领域知识。 6.较强的沟通和团队协作能力，善于独立分析和解决问题、关注前沿的技术。 ,星环科技,互联网 游戏 软件 ,"民营企业
",500-2000人 , 伙伴好 用心学到很多 接受应届生 成长空间大 ,上海 ,https://www.shixiseng.com/intern/inn_6mwrppvgokwy?pcm=pc_SearchList
